customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,age,age_clean,job title,industry,wealth_segment,deceased_iNodicator,owns_car,tenure
3248,Alastair,Van der Beken,Male,32,1957-05-15,68,68,Programmer Analyst II,,Affluent Customer,No,No,5
3249,Cortney,Leet,Female,46,1981-08-23,43,43,Analog Circuit Design manager,Manufacturing,Mass Customer,No,Yes,14
3250,Hussein,Ticic,Male,27,1992-04-16,33,33,,Argiculture,High Net Worth,No,Yes,4
3251,Cammie,Edridge,Female,95,1976-08-27,48,48,Safety Technician II,Financial Services,High Net Worth,No,Yes,8
3252,Alexia,McTerrelly,Female,59,1987-06-15,38,38,GIS Technical Architect,,High Net Worth,No,Yes,14
3253,Bernadine,Shakeshaft,Female,42,1990-02-10,35,35,Cost Accountant,Financial Services,High Net Worth,No,Yes,7
3254,Lissy,Paliser,Female,8,2001-05-22,24,24,Human Resources Assistant I,Financial Services,Mass Customer,No,No,1
3255,Sutherlan,Truin,Unknown,47,1977-07-22,47,47,Engineer IV,IT,High Net Worth,No,No,
3256,Collen,Kew,Female,76,1986-02-06,39,39,Professor,Financial Services,Affluent Customer,No,No,6
3257,Travis,Hulatt,Male,64,1980-05-07,45,45,Senior Editor,,Mass Customer,No,Yes,10
3258,Hettie,Godden,Female,77,1978-12-10,46,46,Sales Representative,Retail,Mass Customer,No,Yes,18
3259,Rabi,,Male,74,1953-11-04,71,71,Quality Control Specialist,,High Net Worth,No,No,10
3260,Kelsy,Rao,Female,6,1979-05-30,46,46,Research Associate,Telecommunications,High Net Worth,No,No,11
3261,Benedicto,Blumire,Male,6,1975-01-30,50,50,,Property,Mass Customer,No,Yes,5
3262,Maynord,L'Episcopi,Male,65,1959-10-14,65,65,Product Engineer,Entertainment,Mass Customer,No,No,12
3263,Quentin,Forte,Female,37,1981-08-21,43,43,Business Systems Development Analyst,Manufacturing,Affluent Customer,No,No,5
3264,Garret,Higginbottam,Male,88,1978-08-19,46,46,,Financial Services,Mass Customer,No,Yes,17
3265,Isaak,Higounet,Male,64,1967-06-02,58,58,Clinical Specialist,Health,High Net Worth,No,No,11
3266,Lambert,Edser,Male,68,1995-05-21,30,30,Account Representative III,,Mass Customer,No,Yes,5
3267,Gerri,Prott,Male,20,1987-05-30,38,38,,Property,High Net Worth,No,Yes,9
3268,Estelle,Sam,Female,93,1986-05-31,39,39,General Manager,Manufacturing,Mass Customer,No,No,20
3269,Kalvin,Paskin,Male,96,1994-12-01,30,30,GIS Technical Architect,,Mass Customer,No,No,1
3270,Tracey,Redsull,Male,47,1957-04-12,68,68,Administrative Officer,Financial Services,Mass Customer,No,Yes,5
3271,Daisi,Philip,Female,21,1986-04-18,39,39,Chief Design Engineer,Property,High Net Worth,No,Yes,16
3272,Bar,Frankcom,Male,75,1993-06-04,32,32,Payment Adjustment Coordinator,,Affluent Customer,No,No,9
3273,Darline,Alpes,Female,72,1978-05-17,47,47,General Manager,Entertainment,Mass Customer,No,No,11
3274,Tory,Dosdell,Female,44,1973-04-26,52,52,,Financial Services,Mass Customer,No,Yes,18
3275,Lela,Carrell,Female,24,1975-10-22,49,49,Computer Systems Analyst IV,Manufacturing,Mass Customer,No,No,6
3276,Goddart,Pavelin,Male,10,1979-04-18,46,46,Legal Assistant,,High Net Worth,No,No,3
3277,Demetris,Shapcote,Male,92,1962-04-20,63,63,Computer Systems Analyst I,,Affluent Customer,No,No,10
3278,Marcel,Eddolls,Male,66,1982-06-22,43,43,VP Product Management,Financial Services,Affluent Customer,No,No,9
3279,Morgun,Razoux,Male,55,1959-02-18,66,66,Staff Scientist,Financial Services,Mass Customer,No,No,14
3280,Micki,McNamara,Female,49,1987-05-02,38,38,General Manager,Financial Services,Mass Customer,No,Yes,21
3281,Peg,Cliff,Female,67,1998-02-22,27,27,Administrative Assistant III,,Mass Customer,No,No,4
3282,Helga,Nuzzi,Female,8,1959-04-24,66,66,Clinical Specialist,Health,High Net Worth,No,No,13
3283,Rowe,Barbary,Female,46,1979-01-15,46,46,Administrative Officer,Property,Mass Customer,No,Yes,6
3284,Jorrie,Cerman,Female,98,1991-08-28,33,33,Chief Design Engineer,Retail,Affluent Customer,No,No,2
3285,Mendie,Teresi,Male,51,1986-12-30,38,38,Recruiter,Health,Affluent Customer,No,Yes,9
3286,Kent,Hatter,Male,23,1961-06-02,64,64,Assistant Media Planner,Entertainment,Mass Customer,No,No,20
3287,Marys,Vazquez,Female,30,1986-01-06,39,39,Account Executive,,Affluent Customer,No,Yes,4
3288,Fair,Dewen,Unknown,47,1977-07-22,47,47,Engineer III,IT,High Net Worth,No,No,
3289,Frederico,Spearman,Male,43,1978-01-04,47,47,Assistant Manager,Property,Mass Customer,No,No,12
3290,Brandyn,Gain,Male,22,1962-09-18,62,62,,Manufacturing,High Net Worth,No,Yes,18
3291,Cindy,Eakin,Female,33,1956-01-21,69,69,Staff Accountant II,Manufacturing,Mass Customer,No,No,13
3292,Hamlen,Slograve,Male,71,1973-04-09,52,52,Web Designer I,Retail,Affluent Customer,No,Yes,3
3293,Peg,Woodstock,Female,98,1986-01-22,39,39,Automation Specialist IV,,High Net Worth,No,No,17
3294,Juditha,Leidl,Female,90,1986-06-26,39,39,Director of Sales,Manufacturing,Affluent Customer,No,No,6
3295,Cleavland,Karchowski,Male,14,1964-05-26,61,61,Human Resources Assistant III,Retail,High Net Worth,No,Yes,9
3296,Leontyne,Jackett,Female,78,1974-11-11,50,50,Quality Engineer,Financial Services,Affluent Customer,No,Yes,17
3297,Addy,Moukes,Male,39,1975-04-26,50,50,Product Engineer,Manufacturing,Mass Customer,No,No,13
3298,Christine,Baignard,Unknown,1,1977-07-22,47,47,VP Quality Control,IT,Affluent Customer,No,Yes,
3299,Sybille,Ballsdon,Female,27,1980-04-10,45,45,Systems Administrator II,Manufacturing,Affluent Customer,No,Yes,12
3300,Quintus,Gouldthorpe,Male,47,1961-05-22,64,64,Executive Secretary,Retail,Mass Customer,No,No,14
3301,Guntar,O'Halloran,Male,5,1987-03-21,38,38,Associate Professor,,Mass Customer,No,Yes,6
3302,Faulkner,McKiernan,Male,17,1956-10-30,68,68,Compensation Analyst,Financial Services,Affluent Customer,No,No,19
3303,Ced,Cuell,Male,51,1967-02-02,58,58,Structural Engineer,Telecommunications,Affluent Customer,No,Yes,11
3304,Tymothy,Rodder,Male,43,1981-01-19,44,44,,,Mass Customer,No,No,12
3305,Neddy,La Grange,Male,25,1977-02-16,48,48,Senior Developer,Health,Mass Customer,No,Yes,11
3306,Iggy,Whorton,Male,50,1991-05-17,34,34,Compensation Analyst,Financial Services,Mass Customer,No,No,7
3307,Portia,Thirlwall,Female,96,1978-09-02,46,46,Analyst Programmer,Health,High Net Worth,No,No,14
3308,Daffi,Idale,Female,5,1979-05-20,46,46,Cost Accountant,Financial Services,Mass Customer,No,Yes,14
3309,Christie,Bremeyer,Male,34,1974-12-14,50,50,Senior Sales Associate,,High Net Worth,No,Yes,3
3310,Bethany,Jarrell,Female,83,1961-10-29,63,63,VP Marketing,Property,Affluent Customer,No,Yes,12
3311,Clary,Bennitt,Female,57,1979-12-21,45,45,Civil Engineer,Manufacturing,Mass Customer,No,Yes,8
3312,Franky,Nanninini,Unknown,49,1977-07-22,47,47,Administrative Officer,IT,High Net Worth,No,No,
3313,Kori,Antoshin,Female,10,1995-03-15,30,30,,Property,High Net Worth,No,Yes,5
3314,Blakelee,Tassel,Female,50,1972-10-31,52,52,,Financial Services,Mass Customer,No,Yes,12
3315,Ninnette,Pandey,Female,77,1994-09-08,30,30,Account Executive,Property,Mass Customer,No,Yes,5
3316,Stoddard,Giacomoni,Female,31,1960-09-02,64,64,Structural Analysis Engineer,,Mass Customer,No,No,18
3317,Ric,Kondrachenko,Male,35,1970-07-08,55,55,Actuary,Financial Services,Mass Customer,No,Yes,11
3318,Courtnay,Allmen,Male,37,1962-02-07,63,63,,Manufacturing,High Net Worth,No,Yes,19
3319,Erda,,Female,67,1966-04-04,59,59,,Financial Services,Affluent Customer,No,Yes,19
3320,Anabella,Mealham,Female,16,1994-06-02,31,31,Nuclear Power Engineer,Manufacturing,High Net Worth,No,No,6
3321,Ives,,Male,38,1980-05-10,45,45,Software Test Engineer I,,High Net Worth,No,Yes,14
3322,Hew,Sworder,Unknown,24,1977-07-22,47,47,Financial Analyst,Financial Services,Affluent Customer,No,Yes,
3323,Cortie,Hamshar,Male,99,1973-03-01,52,52,Account Representative I,Health,High Net Worth,No,No,8
3324,Sholom,,Male,32,1973-07-11,51,51,Research Nurse,Health,Mass Customer,No,Yes,10
3325,Sylas,,Male,80,1996-10-08,28,28,Database Administrator IV,Manufacturing,High Net Worth,No,No,1
3326,Wes,Crotch,Male,83,1975-04-13,50,50,Nurse,Manufacturing,High Net Worth,No,Yes,22
3327,Roma,Le Gallo,Male,84,1973-02-02,52,52,Teacher,Manufacturing,Mass Customer,No,No,15
3328,Arabella,Delgaty,Female,58,1961-08-06,63,63,Food Chemist,Health,Mass Customer,No,No,6
3329,Karissa,Leal,Female,97,1974-08-06,50,50,,,High Net Worth,No,No,13
3330,Tina,Pristnor,Female,70,1955-11-06,69,69,,Health,Mass Customer,No,Yes,18
3331,Claire,Trahar,Female,18,1971-09-20,53,53,Technical Writer,Financial Services,Mass Customer,No,No,8
3332,Cissy,Jeffress,Female,43,1998-09-24,26,26,Account Representative III,Health,Mass Customer,No,No,3
3333,Celinda,Asher,Female,30,1979-05-08,46,46,Software Test Engineer II,Property,Mass Customer,No,Yes,17
3334,Koralle,Winckles,Female,63,1965-05-22,60,60,VP Product Management,Health,Mass Customer,No,Yes,12
3335,Damian,Dutt,Male,47,1979-12-15,45,45,Editor,Health,Mass Customer,No,No,16
3336,Konstantine,Terne,Male,47,1979-01-10,46,46,Research Assistant IV,Manufacturing,Mass Customer,No,Yes,8
3337,Brendan,Aird,Male,58,1976-10-28,48,48,,Argiculture,Mass Customer,No,Yes,16
3338,Nata,Ozanne,Female,48,1964-07-08,61,61,,Manufacturing,Mass Customer,No,Yes,10
3339,Andrea,Rand,Male,76,1986-05-08,39,39,Programmer Analyst III,Health,Mass Customer,No,No,21
3340,Torey,Beharrell,Male,61,1991-09-29,33,33,Physical Therapy Assistant,,Mass Customer,No,No,2
3341,Vitia,Crum,Female,19,1980-08-05,44,44,Help Desk Technician,Retail,Affluent Customer,No,Yes,6
3342,Henry,Phillps,Male,51,1985-08-12,39,39,,Entertainment,Mass Customer,No,No,7
3343,Cristabel,Bim,Unknown,3,1977-07-22,47,47,Recruiter,IT,Mass Customer,No,Yes,
3344,Clerissa,Columbell,Female,66,1995-02-14,30,30,GIS Technical Architect,,Affluent Customer,No,Yes,1
3345,Hersch,Gilkes,Male,83,1977-06-23,48,48,,Financial Services,High Net Worth,No,No,12
3346,Nadya,Callaghan,Female,61,1991-09-11,33,33,Software Consultant,Financial Services,High Net Worth,No,No,3
3347,Nichols,,Male,99,1985-11-08,39,39,Computer Systems Analyst II,Entertainment,High Net Worth,No,Yes,18
3348,Amanda,Hazeltine,Female,93,1956-11-08,68,68,Pharmacist,Health,High Net Worth,No,Yes,6
3349,Byram,Lamberts,Male,11,1981-01-22,44,44,Director of Sales,Argiculture,Affluent Customer,No,No,9
3350,Tam,Prestner,Male,53,1975-05-29,50,50,Analog Circuit Design manager,Manufacturing,Affluent Customer,No,No,6
3351,Chryste,Nornable,Female,13,1982-04-13,43,43,Accounting Assistant II,,Affluent Customer,No,No,15
3352,Fredek,Lobley,Male,14,1994-12-28,30,30,Human Resources Assistant IV,Manufacturing,Affluent Customer,No,No,1
3353,Marina,Scorrer,Female,91,1994-04-21,31,31,Software Test Engineer II,,Mass Customer,No,Yes,1
3354,Ollie,Restorick,Male,18,1978-03-27,47,47,,Manufacturing,Mass Customer,No,Yes,11
3355,Cherin,Thireau,Female,50,1990-02-19,35,35,Staff Accountant I,Manufacturing,Mass Customer,No,No,3
3356,Dill,Bampford,Male,47,1959-03-23,66,66,Safety Technician II,Financial Services,Mass Customer,No,Yes,6
3357,Georgie,Henze,Male,25,1999-02-01,26,26,Design Engineer,Manufacturing,Affluent Customer,No,No,4
3358,Fairlie,McGavin,Male,30,1973-09-17,51,51,Engineer I,Manufacturing,Affluent Customer,No,Yes,11
3359,Duffy,Cotillard,Male,82,1991-12-13,33,33,Developer III,,Mass Customer,No,No,3
3360,Joelie,Sherlaw,Female,77,1963-03-23,62,62,Quality Engineer,Health,Affluent Customer,No,No,5
3361,Riva,Yushin,Female,68,1968-01-20,57,57,General Manager,Property,Mass Customer,No,Yes,9
3362,Piotr,Saladin,Male,60,1971-06-24,54,54,VP Accounting,Financial Services,Affluent Customer,No,No,13
3363,Orson,Tythacott,Male,25,2000-03-08,25,25,Electrical Engineer,Manufacturing,High Net Worth,No,Yes,3
3364,Trueman,,Male,77,1993-08-19,31,31,Engineer IV,Manufacturing,Mass Customer,No,Yes,3
3365,Karlens,Chaffyn,Unknown,29,1977-07-22,47,47,Engineer III,IT,Mass Customer,No,No,
3366,Rickey,Gregolotti,Male,98,1975-02-26,50,50,Technical Writer,Manufacturing,Mass Customer,No,Yes,14
3367,Melisse,Massei,Female,75,2000-12-05,24,24,Librarian,Entertainment,Mass Customer,No,Yes,1
3368,Tanya,Boddis,Female,7,1967-07-17,57,57,Technical Writer,Financial Services,Affluent Customer,No,No,16
3369,Cathrin,Rosencrantz,Female,90,1977-01-02,48,48,Research Associate,,Mass Customer,No,No,10
3370,Brant,Follis,Male,8,1954-01-22,71,71,Data Coordiator,,High Net Worth,No,Yes,5
3371,Josey,Alves,Female,56,1977-10-30,47,47,Analyst Programmer,Retail,Mass Customer,No,No,17
3372,Orazio,Wissby,Male,62,1954-09-25,70,70,,Telecommunications,High Net Worth,No,No,15
3373,Inna,Atack,Female,19,1991-01-25,34,34,Research Associate,Health,Mass Customer,No,No,5
3374,Joann,Corrigan,Female,77,1959-11-17,65,65,Sales Associate,Manufacturing,Mass Customer,No,Yes,12
3375,Thorsten,Gregon,Male,37,1993-03-21,32,32,Accounting Assistant I,Financial Services,High Net Worth,No,Yes,6
3376,Amity,Widdall,Female,74,1982-10-20,42,42,,Manufacturing,Mass Customer,No,No,16
3377,Jamal,MacRury,Male,12,1988-06-23,37,37,,Manufacturing,Mass Customer,No,Yes,7
3378,Ina,Habershaw,Female,17,1962-02-17,63,63,,Financial Services,Affluent Customer,No,No,14
3379,Elysee,Spurr,Female,51,1999-04-30,26,26,Food Chemist,Health,Mass Customer,No,Yes,2
3380,Abe,Ealam,Male,41,1955-01-09,70,70,Speech Pathologist,Manufacturing,High Net Worth,No,Yes,14
3381,Bruce,Lackie,Male,26,1993-11-20,31,31,Computer Systems Analyst IV,,Mass Customer,No,No,4
3382,Burk,Walczak,Male,90,1977-12-17,47,47,Business Systems Development Analyst,,High Net Worth,No,No,10
3383,Dane,Swansbury,Male,47,1982-04-05,43,43,Financial Analyst,Financial Services,Affluent Customer,No,Yes,10
3384,Wesley,Nichols,Male,11,1996-03-05,29,29,,,Mass Customer,No,No,6
3385,Ronda,,Female,23,1975-02-10,50,50,Systems Administrator III,Argiculture,Mass Customer,No,No,9
3386,Cliff,Nolin,Male,24,1999-07-28,25,25,Structural Engineer,IT,High Net Worth,No,Yes,2
3387,Shel,Duke,Female,19,1976-07-05,49,49,General Manager,Manufacturing,Affluent Customer,No,Yes,15
3388,Urbanus,Pichan,Male,81,1986-10-25,38,38,VP Marketing,Retail,Mass Customer,No,No,7
3389,Margo,Saltmarshe,Female,27,1972-06-01,53,53,Programmer II,,Affluent Customer,No,No,19
3390,Fayth,Baudins,Female,20,1969-01-27,56,56,,,High Net Worth,No,No,7
3391,Terrel,Kreuzer,Male,93,1991-06-23,34,34,,Manufacturing,Mass Customer,No,No,7
3392,Brock,Ride,Male,41,1976-12-12,48,48,Tax Accountant,Financial Services,Mass Customer,No,No,10
3393,Henrietta,Olexa,Female,23,1954-02-21,71,71,Technical Writer,Retail,Mass Customer,No,Yes,7
3394,Barde,Spoward,Male,39,1974-06-26,51,51,Environmental Specialist,Health,Mass Customer,No,No,22
3395,Sigmund,Fishbourn,Male,76,1993-04-19,32,32,,Financial Services,Mass Customer,No,No,3
3396,Arin,Nappin,Male,18,1960-06-28,65,65,Research Assistant I,Manufacturing,Mass Customer,No,Yes,9
3397,Melisande,,Female,70,1985-08-19,39,39,Product Engineer,IT,Mass Customer,No,No,11
3398,Alberik,Looks,Male,69,1971-07-01,54,54,,,High Net Worth,No,Yes,7
3399,Hillyer,Biddulph,Male,95,1996-05-10,29,29,VP Accounting,Financial Services,Mass Customer,No,No,2
3400,Brenna,Childes,Female,46,1987-06-25,38,38,Sales Associate,Financial Services,Mass Customer,No,Yes,18
3401,Cristie,,Female,92,1993-07-28,31,31,Tax Accountant,Telecommunications,Mass Customer,No,Yes,4
3402,Krystyna,Scadden,Female,73,1985-05-04,40,40,Statistician II,Retail,Mass Customer,No,No,10
3403,Jessalyn,Zoellner,Female,27,1994-05-14,31,31,Senior Financial Analyst,Financial Services,Mass Customer,No,Yes,2
3404,Thomasine,McCloch,Female,2,1973-08-01,51,51,GIS Technical Architect,Property,Affluent Customer,No,No,22
3405,Gavra,Robez,Female,89,1996-08-18,28,28,Project Manager,Financial Services,Mass Customer,No,Yes,3
3406,Lucy,Lackmann,Female,35,1979-04-28,46,46,Business Systems Development Analyst,IT,Mass Customer,No,Yes,10
3407,Marven,Ditts,Male,53,1961-10-08,63,63,Cost Accountant,Financial Services,High Net Worth,No,Yes,19
3408,Becka,Bysaker,Female,10,1972-07-11,52,52,Tax Accountant,Manufacturing,Mass Customer,No,No,18
3409,Abbey,Nellen,Female,75,1977-04-29,48,48,Desktop Support Technician,Argiculture,Mass Customer,No,No,16
3410,Merrili,Brittin,Female,93,1940-09-22,84,84,,Property,Mass Customer,No,No,16
3411,Alena,Hannis,Female,68,1980-01-04,45,45,Physical Therapy Assistant,,Mass Customer,No,Yes,20
3412,Almira,Ethelstone,Female,66,1973-08-18,51,51,Office Assistant IV,,Mass Customer,No,Yes,7
3413,Zulema,Cristofolo,Female,93,1997-10-15,27,27,VP Accounting,Financial Services,Mass Customer,No,No,3
3414,Winnifred,Zima,Female,46,1966-02-25,59,59,Software Consultant,,Affluent Customer,No,Yes,10
3415,Alberik,Kelsey,Male,43,1963-01-17,62,62,Quality Engineer,Property,High Net Worth,No,Yes,11
3416,Evanne,Bentote,Female,6,1976-01-18,49,49,,Manufacturing,Mass Customer,No,Yes,11
3417,Deedee,Coxall,Female,91,1973-02-18,52,52,Social Worker,Health,Mass Customer,No,No,7
3418,Felipa,Paddingdon,Female,18,1959-12-31,65,65,Systems Administrator IV,Health,High Net Worth,No,No,19
3419,Felipa,Guslon,Female,13,1973-07-09,52,52,Information Systems Manager,,Mass Customer,No,Yes,18
3420,Norby,Elion,Male,96,1980-09-10,44,44,Financial Advisor,Financial Services,Mass Customer,No,Yes,19
3421,Ronalda,McGeechan,Female,60,1962-12-17,62,62,Computer Systems Analyst II,Health,Affluent Customer,No,Yes,18
3422,Lucine,Virgin,Female,38,1978-05-06,47,47,Professor,Manufacturing,Mass Customer,No,No,5
3423,Griselda,Bezants,Female,57,1999-12-27,25,25,Registered Nurse,Health,Affluent Customer,No,No,1
3424,Vale,Whittuck,Female,39,1977-02-28,48,48,Automation Specialist III,Manufacturing,Affluent Customer,No,Yes,11
3425,Alister,De la Yglesia,Male,32,1986-04-05,39,39,GIS Technical Architect,Manufacturing,Mass Customer,No,Yes,12
3426,Ron,Dilon,Male,40,1959-04-18,66,66,Assistant Media Planner,Entertainment,Mass Customer,No,No,17
3427,Mace,Edington,Male,67,1981-05-19,44,44,Help Desk Operator,Financial Services,Mass Customer,No,Yes,17
3428,Leonora,Iglesia,Female,77,1974-08-07,50,50,Chemical Engineer,Manufacturing,Mass Customer,No,Yes,16
3429,Alla,Hirtzmann,Female,37,1964-06-22,61,61,,Health,High Net Worth,No,No,15
3430,Augustus,Pickin,Male,77,1964-02-29,61,61,Research Nurse,Health,Affluent Customer,No,Yes,9
3431,York,Calbreath,Male,97,1996-08-10,28,28,Community Outreach Specialist,Property,Affluent Customer,No,No,5
3432,Max,Cloney,Female,99,1988-11-27,36,36,Junior Executive,Argiculture,Mass Customer,No,Yes,2
3433,Karissa,Cabral,Female,10,1998-04-28,27,27,Computer Systems Analyst II,Property,Mass Customer,No,No,2
3434,Stesha,Miners,Female,20,1973-12-05,51,51,Account Coordinator,Health,Mass Customer,No,No,16
3435,Stevena,Allcock,Female,80,2002-01-15,23,23,Senior Editor,,Affluent Customer,No,No,1
3436,Marget,Freeland,Female,4,1958-11-22,66,66,,Financial Services,Mass Customer,No,Yes,5
3437,Penny,Wellington,Male,79,1963-10-20,61,61,VP Marketing,Retail,High Net Worth,No,No,12
3438,Gaylor,Carbry,Male,11,1996-02-16,29,29,Project Manager,Manufacturing,Mass Customer,No,No,2
3439,Rubie,O'Gorman,Female,45,1974-10-20,50,50,Technical Writer,,Affluent Customer,No,Yes,19
3440,Retha,Kahane,Female,18,1958-05-15,67,67,Senior Sales Associate,Manufacturing,Mass Customer,No,No,5
3441,Janelle,Ebbage,Female,44,1988-10-16,36,36,Legal Assistant,Manufacturing,High Net Worth,No,Yes,20
3442,Adrianne,Petrecz,Female,17,1962-05-22,63,63,Research Associate,Retail,Mass Customer,No,Yes,14
3443,Fran,,Male,11,1995-04-12,30,30,Technical Writer,,Mass Customer,No,Yes,5
3444,Kara-lynn,Bims,Female,75,1977-12-25,47,47,Nurse Practicioner,Manufacturing,Affluent Customer,No,No,7
3445,Craggy,,Male,62,1966-06-23,59,59,Database Administrator I,Financial Services,Affluent Customer,No,Yes,11
3446,Gard,Tidy,Male,8,1967-01-30,58,58,Structural Engineer,Manufacturing,Mass Customer,No,No,14
3447,Linell,,Female,43,1977-11-23,47,47,,Financial Services,High Net Worth,No,No,17
3448,Roderich,Mixer,Male,26,1977-02-16,48,48,Software Consultant,Financial Services,High Net Worth,No,No,9
3449,Ilyssa,Hannabuss,Female,52,1974-09-26,50,50,VP Quality Control,Argiculture,High Net Worth,No,Yes,3
3450,Brooke,Durman,Female,85,1993-09-16,31,31,Safety Technician III,Retail,Mass Customer,No,No,6
3451,Ruprecht,Loreit,Male,88,1970-05-01,55,55,Sales Associate,,High Net Worth,No,No,10
3452,Maura,Estevez,Female,22,1964-09-04,60,60,Marketing Manager,Retail,Mass Customer,No,No,13
3453,Jammie,McEvon,Female,57,1989-03-12,36,36,Product Engineer,Retail,Affluent Customer,No,No,14
3454,Akim,Mathes,Male,15,1969-06-09,56,56,Web Designer III,,Mass Customer,No,No,18
3455,Coop,Skey,Male,29,1954-02-25,71,71,Administrative Officer,,Mass Customer,No,Yes,11
3456,Clovis,Ortsmann,Female,11,1959-11-08,65,65,,,Mass Customer,No,Yes,12
3457,Robbi,Springthorpe,Female,13,1956-09-26,68,68,,Manufacturing,Mass Customer,No,No,16
3458,Alejandro,Shakelade,Male,35,1977-12-01,47,47,Web Developer III,Manufacturing,High Net Worth,No,Yes,19
3459,Emelda,Ramsdell,Female,62,2000-11-24,24,24,,Entertainment,Mass Customer,No,Yes,2
